Country,Year,FAO_Area,FAO_Species_Code,FAO_Species_Name,Species scientific name,Landings
GBS,1940,UNK,LEM,Lemon sole,Microstomus kitt,42
GBS,1940,UNK,LIN,Ling,Molva molva,55
GBS,1940,UNK,MAC,Atlantic mackerel,Scomber scombrus,3
GBS,1940,UNK,MEG,Megrim,Lepidorhombus whiffiagonis,34
GBS,1940,UNK,MON,Angler(=Monk),Lophius piscatorius,33
GBS,1940,UNK,MUS,Blue mussel,Mytilus edulis,
GBS,1940,UNK,PLE,European plaice,Pleuronectes platessa,14
GBS,1940,UNK,POK,Saithe(=Pollock),Pollachius virens,39
GBS,1940,UNK,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1940,UNK,SKA,Raja rays nei,Raja spp,81
GBS,1940,UNK,SLX,Salmonoids nei,Salmonoidei,1116
GBS,1940,UNK,SPR,European sprat,Sprattus sprattus,
GBS,1940,UNK,TUR,Turbot,Psetta maxima,1
GBS,1940,UNK,USK,Tusk(=Cusk),Brosme brosme,71
GBS,1940,UNK,WHG,Whiting,Merlangius merlangus,63
GBS,1940,UNK,WIT,Witch flounder,Glyptocephalus cynoglossus,6
GBS,1940,Va,BLL,Brill,Scophthalmus rhombus,
GBS,1940,Va,CAA,Atlantic wolffish,Anarhichas lupus,26
GBS,1940,Va,CLU,Clupeoids nei,Clupeoidei,
GBS,1940,Va,COD,Atlantic cod,Gadus morhua,729
GBS,1940,Va,COE,European conger,Conger conger,
GBS,1940,Va,DAB,Common dab,Limanda limanda,22
GBS,1940,Va,FIN,Finfishes nei,Osteichthyes,100
GBS,1940,Va,FLE,European flounder,Platichthys flesus,
GBS,1940,Va,GUX,"Gurnards, searobins nei",Triglidae,P
GBS,1940,Va,HAD,Haddock,Melanogrammus aeglefinus,322
GBS,1940,Va,HAL,Atlantic halibut,Hippoglossus hippoglossus,120
GBS,1940,Va,HER,Atlantic herring,Clupea harengus,P
GBS,1940,Va,HKE,European hake,Merluccius merluccius,
GBS,1940,Va,INV,Aquatic invertebrates nei,Invertebrata,
GBS,1940,Va,LEM,Lemon sole,Microstomus kitt,25
GBS,1940,Va,LIN,Ling,Molva molva,416
GBS,1940,Va,MAC,Atlantic mackerel,Scomber scombrus,
GBS,1940,Va,MEG,Megrim,Lepidorhombus whiffiagonis,11
GBS,1940,Va,MON,Angler(=Monk),Lophius piscatorius,15
GBS,1940,Va,MUS,Blue mussel,Mytilus edulis,
GBS,1940,Va,PLE,European plaice,Pleuronectes platessa,28
GBS,1940,Va,POK,Saithe(=Pollock),Pollachius virens,54
GBS,1940,Va,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1940,Va,SKA,Raja rays nei,Raja spp,477
GBS,1940,Va,SLX,Salmonoids nei,Salmonoidei,
GBS,1940,Va,SPR,European sprat,Sprattus sprattus,
GBS,1940,Va,TUR,Turbot,Psetta maxima,P
GBS,1940,Va,USK,Tusk(=Cusk),Brosme brosme,434
GBS,1940,Va,WHG,Whiting,Merlangius merlangus,144
GBS,1940,Va,WIT,Witch flounder,Glyptocephalus cynoglossus,48
GBS,1940,Vb,BLL,Brill,Scophthalmus rhombus,
GBS,1940,Vb,CAA,Atlantic wolffish,Anarhichas lupus,48
GBS,1940,Vb,CLU,Clupeoids nei,Clupeoidei,
GBS,1940,Vb,COD,Atlantic cod,Gadus morhua,5612
GBS,1940,Vb,COE,European conger,Conger conger,P
GBS,1940,Vb,DAB,Common dab,Limanda limanda,33
GBS,1940,Vb,FIN,Finfishes nei,Osteichthyes,76
GBS,1940,Vb,FLE,European flounder,Platichthys flesus,
GBS,1940,Vb,GUX,"Gurnards, searobins nei",Triglidae,2
GBS,1940,Vb,HAD,Haddock,Melanogrammus aeglefinus,3799
GBS,1940,Vb,HAL,Atlantic halibut,Hippoglossus hippoglossus,564
GBS,1940,Vb,HER,Atlantic herring,Clupea harengus,P
GBS,1940,Vb,HKE,European hake,Merluccius merluccius,2
GBS,1940,Vb,INV,Aquatic invertebrates nei,Invertebrata,
GBS,1940,Vb,LEM,Lemon sole,Microstomus kitt,560
GBS,1940,Vb,LIN,Ling,Molva molva,124
GBS,1940,Vb,MAC,Atlantic mackerel,Scomber scombrus,2
GBS,1940,Vb,MEG,Megrim,Lepidorhombus whiffiagonis,4
GBS,1940,Vb,MON,Angler(=Monk),Lophius piscatorius,392
GBS,1940,Vb,MUS,Blue mussel,Mytilus edulis,
GBS,1940,Vb,PLE,European plaice,Pleuronectes platessa,35
GBS,1940,Vb,POK,Saithe(=Pollock),Pollachius virens,451
GBS,1940,Vb,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1940,Vb,SKA,Raja rays nei,Raja spp,172
GBS,1940,Vb,SLX,Salmonoids nei,Salmonoidei,
GBS,1940,Vb,SPR,European sprat,Sprattus sprattus,
GBS,1940,Vb,TUR,Turbot,Psetta maxima,P
GBS,1940,Vb,USK,Tusk(=Cusk),Brosme brosme,484
GBS,1940,Vb,WHG,Whiting,Merlangius merlangus,288
GBS,1940,Vb,WIT,Witch flounder,Glyptocephalus cynoglossus,1
GBS,1940,VIa,BLL,Brill,Scophthalmus rhombus,7
GBS,1940,VIa,CAA,Atlantic wolffish,Anarhichas lupus,2
GBS,1940,VIa,CLU,Clupeoids nei,Clupeoidei,2
GBS,1940,VIa,COD,Atlantic cod,Gadus morhua,1944
GBS,1940,VIa,COE,European conger,Conger conger,197
GBS,1940,VIa,DAB,Common dab,Limanda limanda,173
GBS,1940,VIa,FIN,Finfishes nei,Osteichthyes,1017
GBS,1940,VIa,FLE,European flounder,Platichthys flesus,99
GBS,1940,VIa,GUX,"Gurnards, searobins nei",Triglidae,166
GBS,1940,VIa,HAD,Haddock,Melanogrammus aeglefinus,4013
GBS,1940,VIa,HAL,Atlantic halibut,Hippoglossus hippoglossus,35
GBS,1940,VIa,HER,Atlantic herring,Clupea harengus,45293
GBS,1940,VIa,HKE,European hake,Merluccius merluccius,1606
GBS,1940,VIa,INV,Aquatic invertebrates nei,Invertebrata,505
GBS,1940,VIa,LEM,Lemon sole,Microstomus kitt,159
GBS,1940,VIa,LIN,Ling,Molva molva,152
GBS,1940,VIa,MAC,Atlantic mackerel,Scomber scombrus,623
GBS,1940,VIa,MEG,Megrim,Lepidorhombus whiffiagonis,423
GBS,1940,VIa,MON,Angler(=Monk),Lophius piscatorius,93
GBS,1940,VIa,MUS,Blue mussel,Mytilus edulis,169
GBS,1940,VIa,PLE,European plaice,Pleuronectes platessa,345
GBS,1940,VIa,POK,Saithe(=Pollock),Pollachius virens,1377
GBS,1940,VIa,SCE,Great Atlantic scallop,Pecten maximus,7
GBS,1940,VIa,SKA,Raja rays nei,Raja spp,599
GBS,1940,VIa,SLX,Salmonoids nei,Salmonoidei,
GBS,1940,VIa,SPR,European sprat,Sprattus sprattus,
GBS,1940,VIa,TUR,Turbot,Psetta maxima,32
GBS,1940,VIa,USK,Tusk(=Cusk),Brosme brosme,4
GBS,1940,VIa,WHG,Whiting,Merlangius merlangus,3187
GBS,1940,VIa,WIT,Witch flounder,Glyptocephalus cynoglossus,116
GBS,1941,IVa,BLL,Brill,Scophthalmus rhombus,
GBS,1941,IVa,CAA,Atlantic wolffish,Anarhichas lupus,
GBS,1941,IVa,CLU,Clupeoids nei,Clupeoidei,
GBS,1941,IVa,COD,Atlantic cod,Gadus morhua,
GBS,1941,IVa,COE,European conger,Conger conger,
GBS,1941,IVa,DAB,Common dab,Limanda limanda,
GBS,1941,IVa,FIN,Finfishes nei,Osteichthyes,
GBS,1941,IVa,FLE,European flounder,Platichthys flesus,
GBS,1941,IVa,GUX,"Gurnards, searobins nei",Triglidae,
GBS,1941,IVa,HAD,Haddock,Melanogrammus aeglefinus,
GBS,1941,IVa,HAL,Atlantic halibut,Hippoglossus hippoglossus,
GBS,1941,IVa,HER,Atlantic herring,Clupea harengus,
GBS,1941,IVa,HKE,European hake,Merluccius merluccius,
GBS,1941,IVa,INV,Aquatic invertebrates nei,Invertebrata,3
GBS,1941,IVa,LEM,Lemon sole,Microstomus kitt,
GBS,1941,IVa,LIN,Ling,Molva molva,
GBS,1941,IVa,MAC,Atlantic mackerel,Scomber scombrus,
GBS,1941,IVa,MEG,Megrim,Lepidorhombus whiffiagonis,
GBS,1941,IVa,MON,Angler(=Monk),Lophius piscatorius,
GBS,1941,IVa,MUS,Blue mussel,Mytilus edulis,230
GBS,1941,IVa,PLE,European plaice,Pleuronectes platessa,
GBS,1941,IVa,POK,Saithe(=Pollock),Pollachius virens,
GBS,1941,IVa,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1941,IVa,SKA,Raja rays nei,Raja spp,
GBS,1941,IVa,SLX,Salmonoids nei,Salmonoidei,
GBS,1941,IVa,SPR,European sprat,Sprattus sprattus,
GBS,1941,IVa,TUR,Turbot,Psetta maxima,
GBS,1941,IVa,USK,Tusk(=Cusk),Brosme brosme,
GBS,1941,IVa,WHG,Whiting,Merlangius merlangus,
GBS,1941,IVa,WIT,Witch flounder,Glyptocephalus cynoglossus,
GBS,1941,"IVa,b",BLL,Brill,Scophthalmus rhombus,6
GBS,1941,"IVa,b",CAA,Atlantic wolffish,Anarhichas lupus,36
GBS,1941,"IVa,b",CLU,Clupeoids nei,Clupeoidei,20
GBS,1941,"IVa,b",COD,Atlantic cod,Gadus morhua,8314
GBS,1941,"IVa,b",COE,European conger,Conger conger,46
GBS,1941,"IVa,b",DAB,Common dab,Limanda limanda,832
GBS,1941,"IVa,b",FIN,Finfishes nei,Osteichthyes,627
GBS,1941,"IVa,b",FLE,European flounder,Platichthys flesus,67
GBS,1941,"IVa,b",GUX,"Gurnards, searobins nei",Triglidae,175
GBS,1941,"IVa,b",HAD,Haddock,Melanogrammus aeglefinus,15054
GBS,1941,"IVa,b",HAL,Atlantic halibut,Hippoglossus hippoglossus,51
GBS,1941,"IVa,b",HER,Atlantic herring,Clupea harengus,10836
GBS,1941,"IVa,b",HKE,European hake,Merluccius merluccius,937
GBS,1941,"IVa,b",INV,Aquatic invertebrates nei,Invertebrata,191
GBS,1941,"IVa,b",LEM,Lemon sole,Microstomus kitt,1104
GBS,1941,"IVa,b",LIN,Ling,Molva molva,326
GBS,1941,"IVa,b",MAC,Atlantic mackerel,Scomber scombrus,969
GBS,1941,"IVa,b",MEG,Megrim,Lepidorhombus whiffiagonis,204
GBS,1941,"IVa,b",MON,Angler(=Monk),Lophius piscatorius,578
GBS,1941,"IVa,b",MUS,Blue mussel,Mytilus edulis,2872
GBS,1941,"IVa,b",PLE,European plaice,Pleuronectes platessa,2006
GBS,1941,"IVa,b",POK,Saithe(=Pollock),Pollachius virens,405
GBS,1941,"IVa,b",SCE,Great Atlantic scallop,Pecten maximus,11
GBS,1941,"IVa,b",SKA,Raja rays nei,Raja spp,549
GBS,1941,"IVa,b",SLX,Salmonoids nei,Salmonoidei,
GBS,1941,"IVa,b",SPR,European sprat,Sprattus sprattus,616
GBS,1941,"IVa,b",TUR,Turbot,Psetta maxima,34
GBS,1941,"IVa,b",USK,Tusk(=Cusk),Brosme brosme,12
GBS,1941,"IVa,b",WHG,Whiting,Merlangius merlangus,7975
GBS,1941,"IVa,b",WIT,Witch flounder,Glyptocephalus cynoglossus,99
GBS,1941,UNK,BLL,Brill,Scophthalmus rhombus,P
GBS,1941,UNK,CAA,Atlantic wolffish,Anarhichas lupus,2
GBS,1941,UNK,CLU,Clupeoids nei,Clupeoidei,
GBS,1941,UNK,COD,Atlantic cod,Gadus morhua,179
GBS,1941,UNK,COE,European conger,Conger conger,2
GBS,1941,UNK,DAB,Common dab,Limanda limanda,5
GBS,1941,UNK,FIN,Finfishes nei,Osteichthyes,44
GBS,1941,UNK,FLE,European flounder,Platichthys flesus,
GBS,1941,UNK,GUX,"Gurnards, searobins nei",Triglidae,14
GBS,1941,UNK,HAD,Haddock,Melanogrammus aeglefinus,374
GBS,1941,UNK,HAL,Atlantic halibut,Hippoglossus hippoglossus,10
GBS,1941,UNK,HER,Atlantic herring,Clupea harengus,2
GBS,1941,UNK,HKE,European hake,Merluccius merluccius,41
GBS,1941,UNK,INV,Aquatic invertebrates nei,Invertebrata,
GBS,1941,UNK,LEM,Lemon sole,Microstomus kitt,25
GBS,1941,UNK,LIN,Ling,Molva molva,12
GBS,1941,UNK,MAC,Atlantic mackerel,Scomber scombrus,2
GBS,1941,UNK,MEG,Megrim,Lepidorhombus whiffiagonis,13
GBS,1941,UNK,MON,Angler(=Monk),Lophius piscatorius,20
GBS,1941,UNK,MUS,Blue mussel,Mytilus edulis,
GBS,1941,UNK,PLE,European plaice,Pleuronectes platessa,9
GBS,1941,UNK,POK,Saithe(=Pollock),Pollachius virens,46
GBS,1941,UNK,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1941,UNK,SKA,Raja rays nei,Raja spp,30
GBS,1941,UNK,SLX,Salmonoids nei,Salmonoidei,988
GBS,1941,UNK,SPR,European sprat,Sprattus sprattus,
GBS,1941,UNK,TUR,Turbot,Psetta maxima,1
GBS,1941,UNK,USK,Tusk(=Cusk),Brosme brosme,2
GBS,1941,UNK,WHG,Whiting,Merlangius merlangus,44
GBS,1941,UNK,WIT,Witch flounder,Glyptocephalus cynoglossus,3
GBS,1941,Va,BLL,Brill,Scophthalmus rhombus,
GBS,1941,Va,CAA,Atlantic wolffish,Anarhichas lupus,102
GBS,1941,Va,CLU,Clupeoids nei,Clupeoidei,
GBS,1941,Va,COD,Atlantic cod,Gadus morhua,2134
GBS,1941,Va,COE,European conger,Conger conger,P
GBS,1941,Va,DAB,Common dab,Limanda limanda,87
GBS,1941,Va,FIN,Finfishes nei,Osteichthyes,97
GBS,1941,Va,FLE,European flounder,Platichthys flesus,
GBS,1941,Va,GUX,"Gurnards, searobins nei",Triglidae,P
GBS,1941,Va,HAD,Haddock,Melanogrammus aeglefinus,1031
GBS,1941,Va,HAL,Atlantic halibut,Hippoglossus hippoglossus,111
GBS,1941,Va,HER,Atlantic herring,Clupea harengus,P
GBS,1941,Va,HKE,European hake,Merluccius merluccius,P
GBS,1941,Va,INV,Aquatic invertebrates nei,Invertebrata,
GBS,1941,Va,LEM,Lemon sole,Microstomus kitt,123
GBS,1941,Va,LIN,Ling,Molva molva,743
GBS,1941,Va,MAC,Atlantic mackerel,Scomber scombrus,
GBS,1941,Va,MEG,Megrim,Lepidorhombus whiffiagonis,20
GBS,1941,Va,MON,Angler(=Monk),Lophius piscatorius,21
GBS,1941,Va,MUS,Blue mussel,Mytilus edulis,
GBS,1941,Va,PLE,European plaice,Pleuronectes platessa,57
GBS,1941,Va,POK,Saithe(=Pollock),Pollachius virens,138
GBS,1941,Va,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1941,Va,SKA,Raja rays nei,Raja spp,357
GBS,1941,Va,SLX,Salmonoids nei,Salmonoidei,
GBS,1941,Va,SPR,European sprat,Sprattus sprattus,
GBS,1941,Va,TUR,Turbot,Psetta maxima,
GBS,1941,Va,USK,Tusk(=Cusk),Brosme brosme,480
GBS,1941,Va,WHG,Whiting,Merlangius merlangus,327
GBS,1941,Va,WIT,Witch flounder,Glyptocephalus cynoglossus,120
GBS,1941,Vb,BLL,Brill,Scophthalmus rhombus,
GBS,1941,Vb,CAA,Atlantic wolffish,Anarhichas lupus,28
GBS,1941,Vb,CLU,Clupeoids nei,Clupeoidei,
GBS,1941,Vb,COD,Atlantic cod,Gadus morhua,4058
GBS,1941,Vb,COE,European conger,Conger conger,P
GBS,1941,Vb,DAB,Common dab,Limanda limanda,17
GBS,1941,Vb,FIN,Finfishes nei,Osteichthyes,13
GBS,1941,Vb,FLE,European flounder,Platichthys flesus,
GBS,1941,Vb,GUX,"Gurnards, searobins nei",Triglidae,1
GBS,1941,Vb,HAD,Haddock,Melanogrammus aeglefinus,2353
GBS,1941,Vb,HAL,Atlantic halibut,Hippoglossus hippoglossus,209
GBS,1941,Vb,HER,Atlantic herring,Clupea harengus,P
GBS,1941,Vb,HKE,European hake,Merluccius merluccius,1
GBS,1941,Vb,INV,Aquatic invertebrates nei,Invertebrata,
GBS,1941,Vb,LEM,Lemon sole,Microstomus kitt,221
GBS,1941,Vb,LIN,Ling,Molva molva,34
GBS,1941,Vb,MAC,Atlantic mackerel,Scomber scombrus,
GBS,1941,Vb,MEG,Megrim,Lepidorhombus whiffiagonis,2
GBS,1941,Vb,MON,Angler(=Monk),Lophius piscatorius,167
GBS,1941,Vb,MUS,Blue mussel,Mytilus edulis,
GBS,1941,Vb,PLE,European plaice,Pleuronectes platessa,24
GBS,1941,Vb,POK,Saithe(=Pollock),Pollachius virens,680
GBS,1941,Vb,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1941,Vb,SKA,Raja rays nei,Raja spp,28
GBS,1941,Vb,SLX,Salmonoids nei,Salmonoidei,
GBS,1941,Vb,SPR,European sprat,Sprattus sprattus,
GBS,1941,Vb,TUR,Turbot,Psetta maxima,P
GBS,1941,Vb,USK,Tusk(=Cusk),Brosme brosme,85
GBS,1941,Vb,WHG,Whiting,Merlangius merlangus,194
GBS,1941,Vb,WIT,Witch flounder,Glyptocephalus cynoglossus,2
GBS,1941,VIa,BLL,Brill,Scophthalmus rhombus,7
GBS,1941,VIa,CAA,Atlantic wolffish,Anarhichas lupus,P
GBS,1941,VIa,CLU,Clupeoids nei,Clupeoidei,2
GBS,1941,VIa,COD,Atlantic cod,Gadus morhua,1897
GBS,1941,VIa,COE,European conger,Conger conger,304
GBS,1941,VIa,DAB,Common dab,Limanda limanda,177
GBS,1941,VIa,FIN,Finfishes nei,Osteichthyes,1123
GBS,1941,VIa,FLE,European flounder,Platichthys flesus,149
GBS,1941,VIa,GUX,"Gurnards, searobins nei",Triglidae,184
GBS,1941,VIa,HAD,Haddock,Melanogrammus aeglefinus,4081
GBS,1941,VIa,HAL,Atlantic halibut,Hippoglossus hippoglossus,33
GBS,1941,VIa,HER,Atlantic herring,Clupea harengus,38140
GBS,1941,VIa,HKE,European hake,Merluccius merluccius,1772
GBS,1941,VIa,INV,Aquatic invertebrates nei,Invertebrata,383
GBS,1941,VIa,LEM,Lemon sole,Microstomus kitt,128
GBS,1941,VIa,LIN,Ling,Molva molva,178
GBS,1941,VIa,MAC,Atlantic mackerel,Scomber scombrus,1723
GBS,1941,VIa,MEG,Megrim,Lepidorhombus whiffiagonis,327
GBS,1941,VIa,MON,Angler(=Monk),Lophius piscatorius,76
GBS,1941,VIa,MUS,Blue mussel,Mytilus edulis,162
GBS,1941,VIa,PLE,European plaice,Pleuronectes platessa,370
GBS,1941,VIa,POK,Saithe(=Pollock),Pollachius virens,937
GBS,1941,VIa,SCE,Great Atlantic scallop,Pecten maximus,44
GBS,1941,VIa,SKA,Raja rays nei,Raja spp,636
GBS,1941,VIa,SLX,Salmonoids nei,Salmonoidei,
GBS,1941,VIa,SPR,European sprat,Sprattus sprattus,1
GBS,1941,VIa,TUR,Turbot,Psetta maxima,26
GBS,1941,VIa,USK,Tusk(=Cusk),Brosme brosme,2
GBS,1941,VIa,WHG,Whiting,Merlangius merlangus,3037
GBS,1941,VIa,WIT,Witch flounder,Glyptocephalus cynoglossus,68
GBS,1942,IVa,BLL,Brill,Scophthalmus rhombus,
GBS,1942,IVa,CAA,Atlantic wolffish,Anarhichas lupus,
GBS,1942,IVa,CLU,Clupeoids nei,Clupeoidei,
GBS,1942,IVa,COD,Atlantic cod,Gadus morhua,
GBS,1942,IVa,COE,European conger,Conger conger,
GBS,1942,IVa,DAB,Common dab,Limanda limanda,
GBS,1942,IVa,FIN,Finfishes nei,Osteichthyes,
GBS,1942,IVa,FLE,European flounder,Platichthys flesus,
GBS,1942,IVa,GUX,"Gurnards, searobins nei",Triglidae,
GBS,1942,IVa,HAD,Haddock,Melanogrammus aeglefinus,
GBS,1942,IVa,HAL,Atlantic halibut,Hippoglossus hippoglossus,
GBS,1942,IVa,HER,Atlantic herring,Clupea harengus,
GBS,1942,IVa,HKE,European hake,Merluccius merluccius,
GBS,1942,IVa,INV,Aquatic invertebrates nei,Invertebrata,
GBS,1942,IVa,LEM,Lemon sole,Microstomus kitt,
GBS,1942,IVa,LIN,Ling,Molva molva,
GBS,1942,IVa,MAC,Atlantic mackerel,Scomber scombrus,
GBS,1942,IVa,MEG,Megrim,Lepidorhombus whiffiagonis,
GBS,1942,IVa,MON,Angler(=Monk),Lophius piscatorius,
GBS,1942,IVa,MUS,Blue mussel,Mytilus edulis,135
GBS,1942,IVa,PLE,European plaice,Pleuronectes platessa,
GBS,1942,IVa,POK,Saithe(=Pollock),Pollachius virens,
GBS,1942,IVa,SAL,Atlantic salmon,Salmo salar,
GBS,1942,IVa,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1942,IVa,SKA,Raja rays nei,Raja spp,
GBS,1942,IVa,SPR,European sprat,Sprattus sprattus,
GBS,1942,IVa,TUR,Turbot,Psetta maxima,
GBS,1942,IVa,USK,Tusk(=Cusk),Brosme brosme,
GBS,1942,IVa,WHG,Whiting,Merlangius merlangus,
GBS,1942,IVa,WIT,Witch flounder,Glyptocephalus cynoglossus,
GBS,1942,"IVa,b",BLL,Brill,Scophthalmus rhombus,7
GBS,1942,"IVa,b",CAA,Atlantic wolffish,Anarhichas lupus,17
GBS,1942,"IVa,b",CLU,Clupeoids nei,Clupeoidei,14
GBS,1942,"IVa,b",COD,Atlantic cod,Gadus morhua,9351
GBS,1942,"IVa,b",COE,European conger,Conger conger,32
GBS,1942,"IVa,b",DAB,Common dab,Limanda limanda,742
GBS,1942,"IVa,b",FIN,Finfishes nei,Osteichthyes,740
GBS,1942,"IVa,b",FLE,European flounder,Platichthys flesus,64
GBS,1942,"IVa,b",GUX,"Gurnards, searobins nei",Triglidae,108
GBS,1942,"IVa,b",HAD,Haddock,Melanogrammus aeglefinus,14682
GBS,1942,"IVa,b",HAL,Atlantic halibut,Hippoglossus hippoglossus,56
GBS,1942,"IVa,b",HER,Atlantic herring,Clupea harengus,21270
GBS,1942,"IVa,b",HKE,European hake,Merluccius merluccius,1026
GBS,1942,"IVa,b",INV,Aquatic invertebrates nei,Invertebrata,198
GBS,1942,"IVa,b",LEM,Lemon sole,Microstomus kitt,878
GBS,1942,"IVa,b",LIN,Ling,Molva molva,165
GBS,1942,"IVa,b",MAC,Atlantic mackerel,Scomber scombrus,2043
GBS,1942,"IVa,b",MEG,Megrim,Lepidorhombus whiffiagonis,168
GBS,1942,"IVa,b",MON,Angler(=Monk),Lophius piscatorius,425
GBS,1942,"IVa,b",MUS,Blue mussel,Mytilus edulis,1954
GBS,1942,"IVa,b",PLE,European plaice,Pleuronectes platessa,2538
GBS,1942,"IVa,b",POK,Saithe(=Pollock),Pollachius virens,463
GBS,1942,"IVa,b",SAL,Atlantic salmon,Salmo salar,
GBS,1942,"IVa,b",SCE,Great Atlantic scallop,Pecten maximus,1
GBS,1942,"IVa,b",SKA,Raja rays nei,Raja spp,518
GBS,1942,"IVa,b",SPR,European sprat,Sprattus sprattus,334
GBS,1942,"IVa,b",TUR,Turbot,Psetta maxima,48
GBS,1942,"IVa,b",USK,Tusk(=Cusk),Brosme brosme,16
GBS,1942,"IVa,b",WHG,Whiting,Merlangius merlangus,11450
GBS,1942,"IVa,b",WIT,Witch flounder,Glyptocephalus cynoglossus,121
GBS,1942,UNK,BLL,Brill,Scophthalmus rhombus,
GBS,1942,UNK,CAA,Atlantic wolffish,Anarhichas lupus,6
GBS,1942,UNK,CLU,Clupeoids nei,Clupeoidei,
GBS,1942,UNK,COD,Atlantic cod,Gadus morhua,179
GBS,1942,UNK,COE,European conger,Conger conger,1
GBS,1942,UNK,DAB,Common dab,Limanda limanda,4
GBS,1942,UNK,FIN,Finfishes nei,Osteichthyes,24
GBS,1942,UNK,FLE,European flounder,Platichthys flesus,
GBS,1942,UNK,GUX,"Gurnards, searobins nei",Triglidae,1
GBS,1942,UNK,HAD,Haddock,Melanogrammus aeglefinus,227
GBS,1942,UNK,HAL,Atlantic halibut,Hippoglossus hippoglossus,8
GBS,1942,UNK,HER,Atlantic herring,Clupea harengus,
GBS,1942,UNK,HKE,European hake,Merluccius merluccius,19
GBS,1942,UNK,INV,Aquatic invertebrates nei,Invertebrata,
GBS,1942,UNK,LEM,Lemon sole,Microstomus kitt,21
GBS,1942,UNK,LIN,Ling,Molva molva,5
GBS,1942,UNK,MAC,Atlantic mackerel,Scomber scombrus,
GBS,1942,UNK,MEG,Megrim,Lepidorhombus whiffiagonis,7
GBS,1942,UNK,MON,Angler(=Monk),Lophius piscatorius,13
GBS,1942,UNK,MUS,Blue mussel,Mytilus edulis,
GBS,1942,UNK,PLE,European plaice,Pleuronectes platessa,7
GBS,1942,UNK,POK,Saithe(=Pollock),Pollachius virens,16
GBS,1942,UNK,SAL,Atlantic salmon,Salmo salar,1069
GBS,1942,UNK,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1942,UNK,SKA,Raja rays nei,Raja spp,14
GBS,1942,UNK,SPR,European sprat,Sprattus sprattus,
GBS,1942,UNK,TUR,Turbot,Psetta maxima,1
GBS,1942,UNK,USK,Tusk(=Cusk),Brosme brosme,P
GBS,1942,UNK,WHG,Whiting,Merlangius merlangus,42
GBS,1942,UNK,WIT,Witch flounder,Glyptocephalus cynoglossus,5
GBS,1942,Va,BLL,Brill,Scophthalmus rhombus,
GBS,1942,Va,CAA,Atlantic wolffish,Anarhichas lupus,127
GBS,1942,Va,CLU,Clupeoids nei,Clupeoidei,
GBS,1942,Va,COD,Atlantic cod,Gadus morhua,2475
GBS,1942,Va,COE,European conger,Conger conger,P
GBS,1942,Va,DAB,Common dab,Limanda limanda,110
GBS,1942,Va,FIN,Finfishes nei,Osteichthyes,96
GBS,1942,Va,FLE,European flounder,Platichthys flesus,
GBS,1942,Va,GUX,"Gurnards, searobins nei",Triglidae,P
GBS,1942,Va,HAD,Haddock,Melanogrammus aeglefinus,1709
GBS,1942,Va,HAL,Atlantic halibut,Hippoglossus hippoglossus,76
GBS,1942,Va,HER,Atlantic herring,Clupea harengus,
GBS,1942,Va,HKE,European hake,Merluccius merluccius,1
GBS,1942,Va,INV,Aquatic invertebrates nei,Invertebrata,
GBS,1942,Va,LEM,Lemon sole,Microstomus kitt,140
GBS,1942,Va,LIN,Ling,Molva molva,606
GBS,1942,Va,MAC,Atlantic mackerel,Scomber scombrus,
GBS,1942,Va,MEG,Megrim,Lepidorhombus whiffiagonis,25
GBS,1942,Va,MON,Angler(=Monk),Lophius piscatorius,27
GBS,1942,Va,MUS,Blue mussel,Mytilus edulis,
GBS,1942,Va,PLE,European plaice,Pleuronectes platessa,74
GBS,1942,Va,POK,Saithe(=Pollock),Pollachius virens,262
GBS,1942,Va,SAL,Atlantic salmon,Salmo salar,
GBS,1942,Va,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1942,Va,SKA,Raja rays nei,Raja spp,211
GBS,1942,Va,SPR,European sprat,Sprattus sprattus,
GBS,1942,Va,TUR,Turbot,Psetta maxima,
GBS,1942,Va,USK,Tusk(=Cusk),Brosme brosme,208
GBS,1942,Va,WHG,Whiting,Merlangius merlangus,621
GBS,1942,Va,WIT,Witch flounder,Glyptocephalus cynoglossus,84
GBS,1942,Vb,BLL,Brill,Scophthalmus rhombus,
GBS,1942,Vb,CAA,Atlantic wolffish,Anarhichas lupus,21
GBS,1942,Vb,CLU,Clupeoids nei,Clupeoidei,
GBS,1942,Vb,COD,Atlantic cod,Gadus morhua,4290
GBS,1942,Vb,COE,European conger,Conger conger,P
GBS,1942,Vb,DAB,Common dab,Limanda limanda,31
GBS,1942,Vb,FIN,Finfishes nei,Osteichthyes,9
GBS,1942,Vb,FLE,European flounder,Platichthys flesus,
GBS,1942,Vb,GUX,"Gurnards, searobins nei",Triglidae,1
GBS,1942,Vb,HAD,Haddock,Melanogrammus aeglefinus,3267
